danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title
0.7290000000000001,0.915,10,-4.727,0,0.278,0.0446,0.0,0.268,0.561,163.07399999999998,audio_features,6iGdLIcqpFK1dG1rlauH1e,spotify:track:6iGdLIcqpFK1dG1rlauH1e,https://api.spotify.com/v1/tracks/6iGdLIcqpFK1dG1rlauH1e,https://api.spotify.com/v1/audio-analysis/6iGdLIcqpFK1dG1rlauH1e,203407,4,Trap Metal,Cinder Blocks,,
0.439,0.965,1,-1.804,1,0.15,0.0234,0.0,0.3289999999999999,0.172,160.187,audio_features,3DZCBkwGS1kkfFRUJ7Ju2u,spotify:track:3DZCBkwGS1kkfFRUJ7Ju2u,https://api.spotify.com/v1/tracks/3DZCBkwGS1kkfFRUJ7Ju2u,https://api.spotify.com/v1/audio-analysis/3DZCBkwGS1kkfFRUJ7Ju2u,111456,4,Trap Metal,Elimination,,
0.534,0.773,7,-13.344,1,0.3939999999999999,0.0021899999999999,1.58e-06,0.373,0.4589999999999999,154.998,audio_features,3tRuyFImTucrUY8MR9dDLU,spotify:track:3tRuyFImTucrUY8MR9dDLU,https://api.spotify.com/v1/tracks/3tRuyFImTucrUY8MR9dDLU,https://api.spotify.com/v1/audio-analysis/3tRuyFImTucrUY8MR9dDLU,103290,4,Trap Metal,Smoke & Mirrors,,
0.546,0.861,7,-6.784,1,0.0682,5.24e-05,1.26e-05,0.367,0.237,115.077,audio_features,6EUHrDgibEUpPoiRRtSsO6,spotify:track:6EUHrDgibEUpPoiRRtSsO6,https://api.spotify.com/v1/tracks/6EUHrDgibEUpPoiRRtSsO6,https://api.spotify.com/v1/audio-analysis/6EUHrDgibEUpPoiRRtSsO6,134322,4,Trap Metal,"From Hell, I Crawled Back",,
0.763,0.48,4,-14.593,0,0.356,0.246,0.0,0.362,0.742,204.094,audio_features,2MKznt3SBUurI2dhGBhgKG,spotify:track:2MKznt3SBUurI2dhGBhgKG,https://api.spotify.com/v1/tracks/2MKznt3SBUurI2dhGBhgKG,https://api.spotify.com/v1/audio-analysis/2MKznt3SBUurI2dhGBhgKG,221597,4,Underground Rap,Midnight $pecial,,
0.362,0.979,7,-5.643,1,0.8170000000000001,0.00329,0.00365,0.547,0.0387,160.072,audio_features,0GpHpTBnQ1VZdlfyBGeoKr,spotify:track:0GpHpTBnQ1VZdlfyBGeoKr,https://api.spotify.com/v1/tracks/0GpHpTBnQ1VZdlfyBGeoKr,https://api.spotify.com/v1/audio-analysis/0GpHpTBnQ1VZdlfyBGeoKr,169255,4,Underground Rap,IDK,,
0.7929999999999999,0.777,1,-8.026,1,0.086,0.00225,0.0629,0.504,0.7040000000000001,165.00799999999998,audio_features,7in64eGZcfSb6Ag9modv0f,spotify:track:7in64eGZcfSb6Ag9modv0f,https://api.spotify.com/v1/tracks/7in64eGZcfSb6Ag9modv0f,https://api.spotify.com/v1/audio-analysis/7in64eGZcfSb6Ag9modv0f,152773,4,Underground Rap,KILL THEM ALL,,
0.657,0.914,7,-4.631,1,0.17,0.012,0.0861,0.233,0.626,160.048,audio_features,7pR6pkqITDQSGhSJOzRjWh,spotify:track:7pR6pkqITDQSGhSJOzRjWh,https://api.spotify.com/v1/tracks/7pR6pkqITDQSGhSJOzRjWh,https://api.spotify.com/v1/audio-analysis/7pR6pkqITDQSGhSJOzRjWh,158825,5,Underground Rap,Destiny,,
0.735,0.512,4,-9.889,0,0.163,0.0632,0.000524,0.114,0.214,188.06,audio_features,1xWbHRmEAvMXT9nnUtRJM8,spotify:track:1xWbHRmEAvMXT9nnUtRJM8,https://api.spotify.com/v1/tracks/1xWbHRmEAvMXT9nnUtRJM8,https://api.spotify.com/v1/audio-analysis/1xWbHRmEAvMXT9nnUtRJM8,145682,4,Underground Rap,Trife,,
0.7390000000000001,0.856,9,-5.178,0,0.615,0.41,2.64e-05,0.1,0.498,186.137,audio_features,5Qt9JOhdYDkH30Qi8SRS1e,spotify:track:5Qt9JOhdYDkH30Qi8SRS1e,https://api.spotify.com/v1/tracks/5Qt9JOhdYDkH30Qi8SRS1e,https://api.spotify.com/v1/audio-analysis/5Qt9JOhdYDkH30Qi8SRS1e,175484,4,Underground Rap,My Time,,
0.4589999999999999,0.637,0,-7.789,1,0.103,0.00488,0.413,0.8490000000000001,0.4629999999999999,179.82,audio_features,5W5qZHebC8ncoKusNGcfpn,spotify:track:5W5qZHebC8ncoKusNGcfpn,https://api.spotify.com/v1/tracks/5W5qZHebC8ncoKusNGcfpn,https://api.spotify.com/v1/audio-analysis/5W5qZHebC8ncoKusNGcfpn,154722,5,Underground Rap,Country Life,,
0.797,0.773,4,-5.856,0,0.288,0.00223,1.79e-06,0.179,0.7929999999999999,165.021,audio_features,5Vh9ObRtwoIksf0fsTwxrm,spotify:track:5Vh9ObRtwoIksf0fsTwxrm,https://api.spotify.com/v1/tracks/5Vh9ObRtwoIksf0fsTwxrm,https://api.spotify.com/v1/audio-analysis/5Vh9ObRtwoIksf0fsTwxrm,192000,4,Underground Rap,OMG,,
0.755,0.84,0,-7.292999999999999,1,0.308,0.0228,0.0,0.148,0.62,145.061,audio_features,6obSm3XyX5YhoGntZ08FIV,spotify:track:6obSm3XyX5YhoGntZ08FIV,https://api.spotify.com/v1/tracks/6obSm3XyX5YhoGntZ08FIV,https://api.spotify.com/v1/audio-analysis/6obSm3XyX5YhoGntZ08FIV,175760,4,Underground Rap,Jet Lagged,,
0.797,0.66,10,-5.8020000000000005,0,0.0924,0.0697,4.9000000000000005e-06,0.133,0.285,120.007,audio_features,1RL3FJflxMXmdgfRdUnFmz,spotify:track:1RL3FJflxMXmdgfRdUnFmz,https://api.spotify.com/v1/tracks/1RL3FJflxMXmdgfRdUnFmz,https://api.spotify.com/v1/audio-analysis/1RL3FJflxMXmdgfRdUnFmz,280294,4,Underground Rap,Smoke Alone,,
0.434,0.795,8,-6.066,1,0.0379,0.0424,0.7040000000000001,0.252,0.0489,173.929,audio_features,5qG8gAytdGSbaa067yVhvv,spotify:track:5qG8gAytdGSbaa067yVhvv,https://api.spotify.com/v1/tracks/5qG8gAytdGSbaa067yVhvv,https://api.spotify.com/v1/audio-analysis/5qG8gAytdGSbaa067yVhvv,293371,4,dnb,,15000.0,Drum and Bass 2020
0.284,0.774,0,-3.282,1,0.0383,0.0226,0.934,0.13,0.0384,174.942,audio_features,6k9PTMNHQ3Y5ZzjSMl16Cu,spotify:track:6k9PTMNHQ3Y5ZzjSMl16Cu,https://api.spotify.com/v1/tracks/6k9PTMNHQ3Y5ZzjSMl16Cu,https://api.spotify.com/v1/audio-analysis/6k9PTMNHQ3Y5ZzjSMl16Cu,249905,4,dnb,,15001.0,Liqduicity Drum & Bass
0.458,0.935,7,-3.621,1,0.0468,0.282,0.7879999999999999,0.0616,0.6990000000000001,175.05599999999995,audio_features,6ytQtRO3dvBgkFUDJhoour,spotify:track:6ytQtRO3dvBgkFUDJhoour,https://api.spotify.com/v1/tracks/6ytQtRO3dvBgkFUDJhoour,https://api.spotify.com/v1/audio-analysis/6ytQtRO3dvBgkFUDJhoour,354129,4,dnb,,15002.0,Drum and Bass - 2015 to 2020
0.418,0.944,0,-2.763,1,0.0672,0.000903,0.0069,0.833,0.242,173.99200000000005,audio_features,4651lgN217IPEBD4aQhVS1,spotify:track:4651lgN217IPEBD4aQhVS1,https://api.spotify.com/v1/tracks/4651lgN217IPEBD4aQhVS1,https://api.spotify.com/v1/audio-analysis/4651lgN217IPEBD4aQhVS1,293200,4,dnb,,15003.0,Liqduicity Drum & Bass
0.375,0.943,0,-2.984,1,0.0484,0.000507,0.6890000000000001,0.287,0.179,175.019,audio_features,59eDN8Agmf1tnOlI1eRvS2,spotify:track:59eDN8Agmf1tnOlI1eRvS2,https://api.spotify.com/v1/tracks/59eDN8Agmf1tnOlI1eRvS2,https://api.spotify.com/v1/audio-analysis/59eDN8Agmf1tnOlI1eRvS2,223064,4,dnb,,15004.0,Liqduicity Drum & Bass
0.519,0.913,6,-4.186,1,0.0689,1.46e-05,0.363,0.188,0.408,174.03799999999995,audio_features,2AWznsGrutuvmbvGPNtREy,spotify:track:2AWznsGrutuvmbvGPNtREy,https://api.spotify.com/v1/tracks/2AWznsGrutuvmbvGPNtREy,https://api.spotify.com/v1/audio-analysis/2AWznsGrutuvmbvGPNtREy,350349,4,dnb,,15005.0,Liqduicity Drum & Bass
0.55,0.847,9,-2.917,1,0.0414,0.155,0.0101,0.0764,0.0587,174.016,audio_features,31JDAMlZiTJ0zcz1dfZNws,spotify:track:31JDAMlZiTJ0zcz1dfZNws,https://api.spotify.com/v1/tracks/31JDAMlZiTJ0zcz1dfZNws,https://api.spotify.com/v1/audio-analysis/31JDAMlZiTJ0zcz1dfZNws,252414,4,dnb,,15006.0,Liquid Drum and Bass
0.46,0.872,1,-2.444,1,0.421,0.00256,0.0145,0.236,0.19,171.733,audio_features,4fzCu6DCcitJIVwePOZIxk,spotify:track:4fzCu6DCcitJIVwePOZIxk,https://api.spotify.com/v1/tracks/4fzCu6DCcitJIVwePOZIxk,https://api.spotify.com/v1/audio-analysis/4fzCu6DCcitJIVwePOZIxk,301369,4,dnb,,15007.0,UKF Drum & Bass
0.585,0.964,0,-4.712,0,0.0533,3.07e-05,0.696,0.0523,0.5920000000000001,174.976,audio_features,31hRAtnRi8BsbeN6swmSxO,spotify:track:31hRAtnRi8BsbeN6swmSxO,https://api.spotify.com/v1/tracks/31hRAtnRi8BsbeN6swmSxO,https://api.spotify.com/v1/audio-analysis/31hRAtnRi8BsbeN6swmSxO,394971,4,dnb,,15008.0,UKF Drum & Bass - All Uploads
0.522,0.8140000000000001,11,-2.605,0,0.0377,0.00136,0.109,0.217,0.217,172.07,audio_features,6ZhnUV3diBIkfpI4WDbJAk,spotify:track:6ZhnUV3diBIkfpI4WDbJAk,https://api.spotify.com/v1/tracks/6ZhnUV3diBIkfpI4WDbJAk,https://api.spotify.com/v1/audio-analysis/6ZhnUV3diBIkfpI4WDbJAk,293305,4,dnb,,15009.0,Liquid Drum and Bass Sessions 2020
0.628,0.889,5,-3.198,1,0.142,0.0338,0.0008039999999999,0.136,0.2,149.957,audio_features,6Cm8BkftC0RQBr1oE2RKS0,spotify:track:6Cm8BkftC0RQBr1oE2RKS0,https://api.spotify.com/v1/tracks/6Cm8BkftC0RQBr1oE2RKS0,https://api.spotify.com/v1/audio-analysis/6Cm8BkftC0RQBr1oE2RKS0,173005,4,hardstyle,,18000.0,Euphoric Hardstyle
0.324,0.956,1,-2.951,1,0.405,0.0142,0.0,0.105,0.0939,150.05,audio_features,6LuUxPQWwuHYrwFOlYRDBE,spotify:track:6LuUxPQWwuHYrwFOlYRDBE,https://api.spotify.com/v1/tracks/6LuUxPQWwuHYrwFOlYRDBE,https://api.spotify.com/v1/audio-analysis/6LuUxPQWwuHYrwFOlYRDBE,243998,4,hardstyle,,18001.0,Best Hardstyle ever made
0.519,0.889,0,-4.519,0,0.0547,0.163,0.000175,0.348,0.175,150.041,audio_features,3jKTxh04LSkSw7TPurC52t,spotify:track:3jKTxh04LSkSw7TPurC52t,https://api.spotify.com/v1/tracks/3jKTxh04LSkSw7TPurC52t,https://api.spotify.com/v1/audio-analysis/3jKTxh04LSkSw7TPurC52t,226000,4,hardstyle,,18003.0,Hardstyle 2020 | Updated Weekly
0.333,0.865,8,-2.901,0,0.076,0.0359,0.0,0.133,0.277,151.966,audio_features,6cjNMBHuFR5C1iSZuwPMMJ,spotify:track:6cjNMBHuFR5C1iSZuwPMMJ,https://api.spotify.com/v1/tracks/6cjNMBHuFR5C1iSZuwPMMJ,https://api.spotify.com/v1/audio-analysis/6cjNMBHuFR5C1iSZuwPMMJ,231452,4,hardstyle,,18004.0,Euphoric Hardstyle
0.552,0.947,1,-3.955,1,0.0582,0.014,5.24e-06,0.2,0.213,150.128,audio_features,2HwxQgavFbg5kHqDDmpTEF,spotify:track:2HwxQgavFbg5kHqDDmpTEF,https://api.spotify.com/v1/tracks/2HwxQgavFbg5kHqDDmpTEF,https://api.spotify.com/v1/audio-analysis/2HwxQgavFbg5kHqDDmpTEF,219915,4,hardstyle,,18005.0,Euphoric Hardstyle
0.518,0.971,11,-7.435,0,0.0903,0.00433,0.603,0.805,0.225,152.012,audio_features,1LKvVKWgsQuz17jrj7FKEK,spotify:track:1LKvVKWgsQuz17jrj7FKEK,https://api.spotify.com/v1/tracks/1LKvVKWgsQuz17jrj7FKEK,https://api.spotify.com/v1/audio-analysis/1LKvVKWgsQuz17jrj7FKEK,303160,4,hardstyle,,18006.0,Euphoric Hardstyle
0.485,0.878,5,-3.998,1,0.0498,8.9e-05,0.0438,0.181,0.214,149.951,audio_features,4f9TpDTOA0VwkxlRxChS00,spotify:track:4f9TpDTOA0VwkxlRxChS00,https://api.spotify.com/v1/tracks/4f9TpDTOA0VwkxlRxChS00,https://api.spotify.com/v1/audio-analysis/4f9TpDTOA0VwkxlRxChS00,206042,4,hardstyle,,18007.0,Best of Hardstyle 2020
0.522,0.888,1,-4.6080000000000005,0,0.0349,0.0187,0.0105,0.222,0.382,149.99200000000005,audio_features,4n1lOog0xbVDegWRtmfld0,spotify:track:4n1lOog0xbVDegWRtmfld0,https://api.spotify.com/v1/tracks/4n1lOog0xbVDegWRtmfld0,https://api.spotify.com/v1/audio-analysis/4n1lOog0xbVDegWRtmfld0,136000,4,hardstyle,,18008.0,Euphoric Hardstyle & Melodic Hardstyle
0.49,0.861,11,-5.367999999999999,0,0.0366,0.00449,1.22e-05,0.6509999999999999,0.462,147.985,audio_features,2Q0JDDSAu3M0rffZZpCmqb,spotify:track:2Q0JDDSAu3M0rffZZpCmqb,https://api.spotify.com/v1/tracks/2Q0JDDSAu3M0rffZZpCmqb,https://api.spotify.com/v1/audio-analysis/2Q0JDDSAu3M0rffZZpCmqb,182432,4,hardstyle,,18009.0,Euphoric Hardstyle
0.565,0.927,0,-3.765,0,0.0268,0.168,0.1369999999999999,0.106,0.618,150.019,audio_features,0628fmlONRjfNUoPpvcuku,spotify:track:0628fmlONRjfNUoPpvcuku,https://api.spotify.com/v1/tracks/0628fmlONRjfNUoPpvcuku,https://api.spotify.com/v1/audio-analysis/0628fmlONRjfNUoPpvcuku,168019,1,hardstyle,,18010.0,Euphoric Hardstyle & Melodic Hardstyle
0.578,0.97,6,-6.167000000000002,0,0.0414,4.01e-05,0.764,0.6679999999999999,0.424,142.998,audio_features,6fwE02v9KUvGlND9HWc1s2,spotify:track:6fwE02v9KUvGlND9HWc1s2,https://api.spotify.com/v1/tracks/6fwE02v9KUvGlND9HWc1s2,https://api.spotify.com/v1/audio-analysis/6fwE02v9KUvGlND9HWc1s2,489577,4,psytrance,,9000.0,Psy Trance Full-on Morning
0.58,0.823,2,-7.431,1,0.0427,0.000719,0.879,0.215,0.267,140.029,audio_features,545lZwlaD01rvm7XMOXRzR,spotify:track:545lZwlaD01rvm7XMOXRzR,https://api.spotify.com/v1/tracks/545lZwlaD01rvm7XMOXRzR,https://api.spotify.com/v1/audio-analysis/545lZwlaD01rvm7XMOXRzR,432438,4,psytrance,,9001.0,Psytrance New Releases 2020
0.674,0.921,11,-6.962999999999999,0,0.041,1.77e-05,0.851,0.602,0.156,138.0,audio_features,5mmEAJGrjIconbAvP1PRzH,spotify:track:5mmEAJGrjIconbAvP1PRzH,https://api.spotify.com/v1/tracks/5mmEAJGrjIconbAvP1PRzH,https://api.spotify.com/v1/audio-analysis/5mmEAJGrjIconbAvP1PRzH,431304,4,psytrance,,9002.0,Psytrance: From Full on to Forrest Trance
0.65,0.616,11,-9.49,0,0.0325,0.0109,0.855,0.282,0.157,134.974,audio_features,6EwoOeh3S3FRpNjbQx2HhA,spotify:track:6EwoOeh3S3FRpNjbQx2HhA,https://api.spotify.com/v1/tracks/6EwoOeh3S3FRpNjbQx2HhA,https://api.spotify.com/v1/audio-analysis/6EwoOeh3S3FRpNjbQx2HhA,589749,4,psytrance,,9003.0,Psytrance Can
0.631,0.945,6,-8.885,0,0.042,0.00319,0.691,0.78,0.139,136.019,audio_features,7qyKoPdSdhSs3p7ZSP3mnA,spotify:track:7qyKoPdSdhSs3p7ZSP3mnA,https://api.spotify.com/v1/tracks/7qyKoPdSdhSs3p7ZSP3mnA,https://api.spotify.com/v1/audio-analysis/7qyKoPdSdhSs3p7ZSP3mnA,474706,3,psytrance,,9004.0,Psytrance Can
0.7709999999999999,0.797,9,-9.173,1,0.0656,0.00762,0.895,0.0726,0.0627,137.005,audio_features,0T0iq2MqMvGk0ZRUdRHGBi,spotify:track:0T0iq2MqMvGk0ZRUdRHGBi,https://api.spotify.com/v1/tracks/0T0iq2MqMvGk0ZRUdRHGBi,https://api.spotify.com/v1/audio-analysis/0T0iq2MqMvGk0ZRUdRHGBi,499270,4,psytrance,,9005.0,PsyTrance 2019 By GMR
0.7120000000000001,0.96,11,-5.8870000000000005,0,0.0407,2.660000000000001e-05,0.836,0.13,0.206,144.013,audio_features,5qWM0pUeIHyhQWph7dJaZR,spotify:track:5qWM0pUeIHyhQWph7dJaZR,https://api.spotify.com/v1/tracks/5qWM0pUeIHyhQWph7dJaZR,https://api.spotify.com/v1/audio-analysis/5qWM0pUeIHyhQWph7dJaZR,446667,4,psytrance,,9006.0,Psytrance: From Full on to Forrest Trance
0.512,0.963,8,-4.078,1,0.0509,8.14e-05,0.815,0.22,0.153,144.994,audio_features,7CRMavjrfUFzj4ijaMQMDN,spotify:track:7CRMavjrfUFzj4ijaMQMDN,https://api.spotify.com/v1/tracks/7CRMavjrfUFzj4ijaMQMDN,https://api.spotify.com/v1/audio-analysis/7CRMavjrfUFzj4ijaMQMDN,450207,4,psytrance,,9007.0,Psytrance Supernova
0.578,0.8240000000000001,7,-9.191,1,0.054,0.00173,0.625,0.37,0.0951,152.023,audio_features,18M7yz6dmBJ8TVZ59GSbOs,spotify:track:18M7yz6dmBJ8TVZ59GSbOs,https://api.spotify.com/v1/tracks/18M7yz6dmBJ8TVZ59GSbOs,https://api.spotify.com/v1/audio-analysis/18M7yz6dmBJ8TVZ59GSbOs,382000,4,psytrance,,9008.0,Psytrance New Releases 2020
0.688,0.858,7,-8.402999999999999,1,0.0559,0.00286,0.846,0.0791,0.0397,140.01,audio_features,2kkrjNkbFzCImYoOX69eTd,spotify:track:2kkrjNkbFzCImYoOX69eTd,https://api.spotify.com/v1/tracks/2kkrjNkbFzCImYoOX69eTd,https://api.spotify.com/v1/audio-analysis/2kkrjNkbFzCImYoOX69eTd,425143,4,psytrance,,9009.0,PsyTrance 2020 By GMR
0.8059999999999999,0.95,7,-6.782,1,0.0811,0.000957,0.92,0.113,0.58,127.997,audio_features,5LzAV6KfjN8VhWCedeygfY,spotify:track:5LzAV6KfjN8VhWCedeygfY,https://api.spotify.com/v1/tracks/5LzAV6KfjN8VhWCedeygfY,https://api.spotify.com/v1/audio-analysis/5LzAV6KfjN8VhWCedeygfY,197499,4,techhouse,,0.0,Dirtybird Players
0.8029999999999999,0.6970000000000001,6,-9.479,1,0.0599,0.00013,0.888,0.356,0.35,126.008,audio_features,6nxvhvk9etkPBXXzsLP6re,spotify:track:6nxvhvk9etkPBXXzsLP6re,https://api.spotify.com/v1/tracks/6nxvhvk9etkPBXXzsLP6re,https://api.spotify.com/v1/audio-analysis/6nxvhvk9etkPBXXzsLP6re,507998,4,techhouse,,1.0,Tech House Movement
0.7290000000000001,0.978,10,-6.645,1,0.042,0.0623,0.908,0.0353,0.778,124.994,audio_features,3TsCb6ueD678XBJDiRrvhr,spotify:track:3TsCb6ueD678XBJDiRrvhr,https://api.spotify.com/v1/tracks/3TsCb6ueD678XBJDiRrvhr,https://api.spotify.com/v1/audio-analysis/3TsCb6ueD678XBJDiRrvhr,206000,4,techhouse,,2.0,tech house
0.7240000000000001,0.792,4,-8.555,0,0.0405,0.0191,0.812,0.108,0.346,124.006,audio_features,6Y0Fy2buEis7bEOlG0QET1,spotify:track:6Y0Fy2buEis7bEOlG0QET1,https://api.spotify.com/v1/tracks/6Y0Fy2buEis7bEOlG0QET1,https://api.spotify.com/v1/audio-analysis/6Y0Fy2buEis7bEOlG0QET1,199839,4,techhouse,,3.0,Tech House Bangerz
0.7,0.898,8,-6.099,1,0.257,0.053,0.418,0.574,0.7909999999999999,125.031,audio_features,4EJI2XGViSQp6WscLKgYDD,spotify:track:4EJI2XGViSQp6WscLKgYDD,https://api.spotify.com/v1/tracks/4EJI2XGViSQp6WscLKgYDD,https://api.spotify.com/v1/audio-analysis/4EJI2XGViSQp6WscLKgYDD,173861,4,techhouse,,4.0,tech house
0.8029999999999999,0.919,8,-8.667,0,0.0702,0.000301,0.926,0.102,0.754,127.029,audio_features,4x6VzOQTLIrkkCWcDPh5Y0,spotify:track:4x6VzOQTLIrkkCWcDPh5Y0,https://api.spotify.com/v1/tracks/4x6VzOQTLIrkkCWcDPh5Y0,https://api.spotify.com/v1/audio-analysis/4x6VzOQTLIrkkCWcDPh5Y0,394960,4,techhouse,,5.0,blanc | Tech House
0.805,0.993,9,-6.796,1,0.0471,0.00385,0.765,0.0256,0.875,125.998,audio_features,3dxVpHR4XgQZrTUu49poGR,spotify:track:3dxVpHR4XgQZrTUu49poGR,https://api.spotify.com/v1/tracks/3dxVpHR4XgQZrTUu49poGR,https://api.spotify.com/v1/audio-analysis/3dxVpHR4XgQZrTUu49poGR,229250,4,techhouse,,6.0,Toolroom Tech House
0.8029999999999999,0.858,10,-4.019,1,0.0538,0.0111,0.096,0.0766,0.862,121.989,audio_features,5SB73InpxuEQ20qEWhOQFV,spotify:track:5SB73InpxuEQ20qEWhOQFV,https://api.spotify.com/v1/tracks/5SB73InpxuEQ20qEWhOQFV,https://api.spotify.com/v1/audio-analysis/5SB73InpxuEQ20qEWhOQFV,158115,4,techhouse,,7.0,Tech house
0.8059999999999999,0.7140000000000001,1,-7.0070000000000014,0,0.0824,0.00354,0.86,0.095,0.542,123.988,audio_features,25u5WwPglJ8i8gu4HQOx8u,spotify:track:25u5WwPglJ8i8gu4HQOx8u,https://api.spotify.com/v1/tracks/25u5WwPglJ8i8gu4HQOx8u,https://api.spotify.com/v1/audio-analysis/25u5WwPglJ8i8gu4HQOx8u,341612,4,techhouse,,8.0,Dirtybird//Techhouse by Mack\
0.8029999999999999,0.925,11,-6.433,1,0.0627,0.000519,0.254,0.0462,0.774,124.006,audio_features,1hKQtW2lzgBCSoUBf084lJ,spotify:track:1hKQtW2lzgBCSoUBf084lJ,https://api.spotify.com/v1/tracks/1hKQtW2lzgBCSoUBf084lJ,https://api.spotify.com/v1/audio-analysis/1hKQtW2lzgBCSoUBf084lJ,338200,4,techhouse,,9.0,Dirtybird//Techhouse by Mack\
0.657,0.6920000000000001,7,-12.977,1,0.0859,0.173,0.8420000000000001,0.638,0.106,129.989,audio_features,6KLCvBLOxz2Oob3vNty1s5,spotify:track:6KLCvBLOxz2Oob3vNty1s5,https://api.spotify.com/v1/tracks/6KLCvBLOxz2Oob3vNty1s5,https://api.spotify.com/v1/audio-analysis/6KLCvBLOxz2Oob3vNty1s5,392726,4,techno,,3000.0,Techno
0.687,0.8490000000000001,11,-12.646,0,0.0478,0.000154,0.895,0.216,0.0481,131.999,audio_features,1NIO7IHK4acUYMk0ZhX1AE,spotify:track:1NIO7IHK4acUYMk0ZhX1AE,https://api.spotify.com/v1/tracks/1NIO7IHK4acUYMk0ZhX1AE,https://api.spotify.com/v1/audio-analysis/1NIO7IHK4acUYMk0ZhX1AE,400000,4,techno,,3001.0,techno. only. (08/02)
0.6779999999999999,0.956,5,-6.746,1,0.0563,0.0113,0.8759999999999999,0.112,0.188,128.006,audio_features,5CBhw3JjAUhW0hXm2T0YbX,spotify:track:5CBhw3JjAUhW0hXm2T0YbX,https://api.spotify.com/v1/tracks/5CBhw3JjAUhW0hXm2T0YbX,https://api.spotify.com/v1/audio-analysis/5CBhw3JjAUhW0hXm2T0YbX,264666,4,techno,,3002.0,DARK UNDERGROUND TECHNO
0.617,0.995,1,-7.141,1,0.252,0.000255,0.87,0.105,0.0367,135.998,audio_features,4pW0VL7dPluJ2lGZbFPPfq,spotify:track:4pW0VL7dPluJ2lGZbFPPfq,https://api.spotify.com/v1/tracks/4pW0VL7dPluJ2lGZbFPPfq,https://api.spotify.com/v1/audio-analysis/4pW0VL7dPluJ2lGZbFPPfq,390760,4,techno,,3003.0,techno. only. (08/02)
0.792,0.836,11,-6.068,0,0.0737,0.000328,0.875,0.0733,0.1669999999999999,130.0,audio_features,61PYduXLrWTpvMnSsBy55N,spotify:track:61PYduXLrWTpvMnSsBy55N,https://api.spotify.com/v1/tracks/61PYduXLrWTpvMnSsBy55N,https://api.spotify.com/v1/audio-analysis/61PYduXLrWTpvMnSsBy55N,361851,4,techno,,3005.0,DARK UNDERGROUND TECHNO
0.74,0.425,6,-12.409,0,0.0628,0.0103,0.94,0.106,0.279,127.003,audio_features,7b2WpRzyipiqTaxuA8qJtM,spotify:track:7b2WpRzyipiqTaxuA8qJtM,https://api.spotify.com/v1/tracks/7b2WpRzyipiqTaxuA8qJtM,https://api.spotify.com/v1/audio-analysis/7b2WpRzyipiqTaxuA8qJtM,396490,4,techno,,3006.0,True Techno
0.679,0.736,2,-8.802,1,0.0578,0.00336,0.882,0.102,0.0366,125.975,audio_features,21crevXuQfb85tlhTbQJNl,spotify:track:21crevXuQfb85tlhTbQJNl,https://api.spotify.com/v1/tracks/21crevXuQfb85tlhTbQJNl,https://api.spotify.com/v1/audio-analysis/21crevXuQfb85tlhTbQJNl,278002,4,techno,,3007.0,Dark Techno Rave
0.665,0.7959999999999999,7,-8.502,1,0.0481,0.00369,0.924,0.336,0.087,124.001,audio_features,678jC81MyVTsvPTjvgMnRJ,spotify:track:678jC81MyVTsvPTjvgMnRJ,https://api.spotify.com/v1/tracks/678jC81MyVTsvPTjvgMnRJ,https://api.spotify.com/v1/audio-analysis/678jC81MyVTsvPTjvgMnRJ,465968,4,techno,,3008.0,Dark Techno
0.8029999999999999,0.645,7,-8.949,1,0.0808,0.00154,0.847,0.0996,0.409,123.991,audio_features,17UV3ByF3BqbH6LZIqs33p,spotify:track:17UV3ByF3BqbH6LZIqs33p,https://api.spotify.com/v1/tracks/17UV3ByF3BqbH6LZIqs33p,https://api.spotify.com/v1/audio-analysis/17UV3ByF3BqbH6LZIqs33p,482419,4,techno,,3009.0,Dark Techno Rave
0.672,0.7070000000000001,7,-10.083,1,0.0463,0.0182,0.626,0.102,0.235,126.47,audio_features,7tOgnkWucGxSpEfVvuPz6y,spotify:track:7tOgnkWucGxSpEfVvuPz6y,https://api.spotify.com/v1/tracks/7tOgnkWucGxSpEfVvuPz6y,https://api.spotify.com/v1/audio-analysis/7tOgnkWucGxSpEfVvuPz6y,341004,4,techno,,3010.0,Dark Techno Rave
0.512,0.986,7,-5.195,0,0.112,0.00215,0.0108,0.325,0.13,137.945,audio_features,5zTJW6dQ6DlsWoLBzZUCcV,spotify:track:5zTJW6dQ6DlsWoLBzZUCcV,https://api.spotify.com/v1/tracks/5zTJW6dQ6DlsWoLBzZUCcV,https://api.spotify.com/v1/audio-analysis/5zTJW6dQ6DlsWoLBzZUCcV,206957,4,trance,,6000.0,Uplifting | Trance
0.537,0.994,0,-9.764,0,0.0875,0.000258,0.858,0.202,0.174,138.009,audio_features,17gDwEsVwf7YXN2fQlrZQK,spotify:track:17gDwEsVwf7YXN2fQlrZQK,https://api.spotify.com/v1/tracks/17gDwEsVwf7YXN2fQlrZQK,https://api.spotify.com/v1/audio-analysis/17gDwEsVwf7YXN2fQlrZQK,465978,4,trance,,6001.0,Top Trance Songs EVER
